,I_beam [W/m2],I_skydiff [W/m2],I_grounddiff [W/m2],t_amb [C]
6097,0.0,186.52,2.68,14.89
6098,0.0,186.52,2.68,14.89
6099,0.0,186.52,2.68,14.89
6100,21.48,238.82,3.59,15.28
6101,21.48,238.82,3.59,15.28
6102,21.48,238.82,3.59,15.28
6103,21.48,238.82,3.59,15.28
6104,40.9,206.42,3.26,15.14
6105,40.9,206.42,3.26,15.14
6106,40.9,206.42,3.26,15.14
6107,40.9,206.42,3.26,15.14
6108,42.84,140.71,2.3,14.44
6109,42.84,140.71,2.3,14.44
6110,42.84,140.71,2.3,14.44
6111,42.84,140.71,2.3,14.44
6112,21.54,55.47,0.91,13.6
6113,21.54,55.47,0.91,13.6
6114,21.54,55.47,0.91,13.6
6115,21.54,55.47,0.91,13.6
6116,0.0,0.0,0.0,12.3
6117,0.0,0.0,0.0,12.3
6118,0.0,0.0,0.0,12.3
6119,0.0,0.0,0.0,12.3
6120,0.0,0.0,0.0,11.83
6121,0.0,0.0,0.0,11.83
6122,0.0,0.0,0.0,11.83
6123,0.0,0.0,0.0,11.83
6124,0.0,0.0,0.0,10.61
6125,0.0,0.0,0.0,10.61
6126,0.0,0.0,0.0,10.61
6127,0.0,0.0,0.0,10.61
6128,0.0,0.0,0.0,10.24
6129,0.0,0.0,0.0,10.24
6130,0.0,0.0,0.0,10.24
6131,0.0,0.0,0.0,10.24
6132,0.0,0.0,0.0,9.86
6133,0.0,0.0,0.0,9.86
6134,0.0,0.0,0.0,9.86
6135,0.0,0.0,0.0,9.86
6136,0.0,0.0,0.0,9.46
6137,0.0,0.0,0.0,9.46
6138,0.0,0.0,0.0,9.46
6139,0.0,0.0,0.0,9.46
6140,0.0,0.0,0.0,8.94
6141,0.0,0.0,0.0,8.94
6142,0.0,0.0,0.0,8.94
6143,0.0,0.0,0.0,8.94
6144,0.0,0.0,0.0,7.15
6145,0.0,0.0,0.0,7.15
6146,0.0,0.0,0.0,7.15
6147,0.0,0.0,0.0,7.15
6148,0.0,0.0,0.0,6.18
6149,0.0,0.0,0.0,6.18
6150,0.0,0.0,0.0,6.18
6151,0.0,0.0,0.0,6.18
6152,0.0,0.0,0.0,5.71
6153,0.0,0.0,0.0,5.71
6154,0.0,0.0,0.0,5.71
6155,0.0,0.0,0.0,5.71
6156,0.0,0.0,0.0,5.12
6157,0.0,0.0,0.0,5.12
6158,0.0,0.0,0.0,5.12
6159,0.0,0.0,0.0,5.12
6160,0.0,0.0,0.0,4.37
6161,0.0,0.0,0.0,4.37
6162,0.0,0.0,0.0,4.37
6163,0.0,0.0,0.0,4.37
6164,0.0,0.0,0.0,3.58
6165,0.0,0.0,0.0,3.58
6166,0.0,0.0,0.0,3.58
6167,0.0,0.0,0.0,3.58
6168,0.0,32.99,0.5,3.13
6169,0.0,32.99,0.5,3.13
6170,0.0,32.99,0.5,3.13
6171,0.0,32.99,0.5,3.13
6172,254.59,99.37,3.3,5.65
6173,254.59,99.37,3.3,5.65
6174,254.59,99.37,3.3,5.65
6175,254.59,99.37,3.3,5.65
6176,468.8,131.46,5.71,9.9
6177,468.8,131.46,5.71,9.9
6178,468.8,131.46,5.71,9.9
6179,468.8,131.46,5.71,9.9
6180,636.88,156.01,7.64,11.89
6181,636.88,156.01,7.64,11.89
6182,636.88,156.01,7.64,11.89
6183,636.88,156.01,7.64,11.89
6184,742.09,173.67,8.88,13.37
6185,742.09,173.67,8.88,13.37
6186,742.09,173.67,8.88,13.37
6187,742.09,173.67,8.88,13.37
6188,774.81,184.54,9.34,14.49
6189,774.81,184.54,9.34,14.49
6190,774.81,184.54,9.34,14.49
6191,774.81,184.54,9.34,14.49
6192,653.56,225.45,8.68,15.21
6193,653.56,225.45,8.68,15.21
6194,653.56,225.45,8.68,15.21
6195,653.56,225.45,8.68,15.21
6196,298.88,288.91,6.38,15.62
6197,298.88,288.91,6.38,15.62
6198,298.88,288.91,6.38,15.62
6199,298.88,288.91,6.38,15.62
6200,434.94,172.83,5.94,15.5
6201,434.94,172.83,5.94,15.5
6202,434.94,172.83,5.94,15.5
6203,434.94,172.83,5.94,15.5
6204,336.0,98.27,4.02,14.66
6205,336.0,98.27,4.02,14.66
6206,336.0,98.27,4.02,14.66
6207,336.0,98.27,4.02,14.66
6208,70.09,62.25,1.29,13.44
6209,70.09,62.25,1.29,13.44
6210,70.09,62.25,1.29,13.44
6211,70.09,62.25,1.29,13.44
6212,0.0,0.0,0.0,12.05
6213,0.0,0.0,0.0,12.05
6214,0.0,0.0,0.0,12.05
6215,0.0,0.0,0.0,12.05
6216,0.0,0.0,0.0,10.38
6217,0.0,0.0,0.0,10.38
6218,0.0,0.0,0.0,10.38
6219,0.0,0.0,0.0,10.38
6220,0.0,0.0,0.0,10.67
6221,0.0,0.0,0.0,10.67
6222,0.0,0.0,0.0,10.67
6223,0.0,0.0,0.0,10.67
6224,0.0,0.0,0.0,9.75
6225,0.0,0.0,0.0,9.75
6226,0.0,0.0,0.0,9.75
6227,0.0,0.0,0.0,9.75
6228,0.0,0.0,0.0,8.47
6229,0.0,0.0,0.0,8.47
6230,0.0,0.0,0.0,8.47
6231,0.0,0.0,0.0,8.47
6232,0.0,0.0,0.0,7.75
6233,0.0,0.0,0.0,7.75
6234,0.0,0.0,0.0,7.75
6235,0.0,0.0,0.0,7.75
6236,0.0,0.0,0.0,7.25
6237,0.0,0.0,0.0,7.25
6238,0.0,0.0,0.0,7.25
6239,0.0,0.0,0.0,7.25
6240,0.0,0.0,0.0,6.76
6241,0.0,0.0,0.0,6.76
6242,0.0,0.0,0.0,6.76
6243,0.0,0.0,0.0,6.76
6244,0.0,0.0,0.0,5.83
6245,0.0,0.0,0.0,5.83
6246,0.0,0.0,0.0,5.83
6247,0.0,0.0,0.0,5.83
6248,0.0,0.0,0.0,5.57
6249,0.0,0.0,0.0,5.57
6250,0.0,0.0,0.0,5.57
6251,0.0,0.0,0.0,5.57
6252,0.0,0.0,0.0,5.66
6253,0.0,0.0,0.0,5.66
6254,0.0,0.0,0.0,5.66
6255,0.0,0.0,0.0,5.66
6256,0.0,0.0,0.0,5.65
6257,0.0,0.0,0.0,5.65
6258,0.0,0.0,0.0,5.65
6259,0.0,0.0,0.0,5.65
6260,0.0,0.0,0.0,5.79
6261,0.0,0.0,0.0,5.79
6262,0.0,0.0,0.0,5.79
6263,0.0,0.0,0.0,5.79
6264,0.0,34.77,0.52,6.11
6265,0.0,34.77,0.52,6.11
6266,0.0,34.77,0.52,6.11
6267,0.0,34.77,0.52,6.11
6268,94.43,133.23,2.55,7.95
6269,94.43,133.23,2.55,7.95
6270,94.43,133.23,2.55,7.95
6271,94.43,133.23,2.55,7.95
6272,434.57,146.9,5.63,12.87
6273,434.57,146.9,5.63,12.87
6274,434.57,146.9,5.63,12.87
6275,434.57,146.9,5.63,12.87
6276,577.52,182.66,7.45,14.8
6277,577.52,182.66,7.45,14.8
6278,577.52,182.66,7.45,14.8
6279,577.52,182.66,7.45,14.8
6280,698.66,194.22,8.76,15.86
6281,698.66,194.22,8.76,15.86
6282,698.66,194.22,8.76,15.86
6283,698.66,194.22,8.76,15.86
6284,786.19,178.15,9.42,16.55
6285,786.19,178.15,9.42,16.55
6286,786.19,178.15,9.42,16.55
6287,786.19,178.15,9.42,16.55
6288,716.06,195.62,8.95,16.86
6289,716.06,195.62,8.95,16.86
6290,716.06,195.62,8.95,16.86
6291,716.06,195.62,8.95,16.86
6292,275.88,292.77,6.27,16.8
6293,275.88,292.77,6.27,16.8
6294,275.88,292.77,6.27,16.8
6295,275.88,292.77,6.27,16.8
6296,394.33,187.61,5.8,16.41
6297,394.33,187.61,5.8,16.41
6298,394.33,187.61,5.8,16.41
6299,394.33,187.61,5.8,16.41
6300,321.92,104.1,4.01,15.75
6301,321.92,104.1,4.01,15.75
6302,321.92,104.1,4.01,15.75
6303,321.92,104.1,4.01,15.75
6304,66.75,63.54,1.3,14.78
6305,66.75,63.54,1.3,14.78
6306,66.75,63.54,1.3,14.78
6307,66.75,63.54,1.3,14.78
6308,0.0,0.0,0.0,13.43
6309,0.0,0.0,0.0,13.43
6310,0.0,0.0,0.0,13.43
6311,0.0,0.0,0.0,13.43
6312,0.0,0.0,0.0,11.46
6313,0.0,0.0,0.0,11.46
6314,0.0,0.0,0.0,11.46
6315,0.0,0.0,0.0,11.46
6316,0.0,0.0,0.0,11.75
6317,0.0,0.0,0.0,11.75
6318,0.0,0.0,0.0,11.75
6319,0.0,0.0,0.0,11.75
6320,0.0,0.0,0.0,12.16
6321,0.0,0.0,0.0,12.16
6322,0.0,0.0,0.0,12.16
6323,0.0,0.0,0.0,12.16
6324,0.0,0.0,0.0,11.73
6325,0.0,0.0,0.0,11.73
6326,0.0,0.0,0.0,11.73
6327,0.0,0.0,0.0,11.73
6328,0.0,0.0,0.0,11.21
6329,0.0,0.0,0.0,11.21
6330,0.0,0.0,0.0,11.21
6331,0.0,0.0,0.0,11.21
6332,0.0,0.0,0.0,10.8
6333,0.0,0.0,0.0,10.8
6334,0.0,0.0,0.0,10.8
6335,0.0,0.0,0.0,10.8
6336,0.0,0.0,0.0,10.53
6337,0.0,0.0,0.0,10.53
6338,0.0,0.0,0.0,10.53
6339,0.0,0.0,0.0,10.53
6340,0.0,0.0,0.0,9.87
6341,0.0,0.0,0.0,9.87
6342,0.0,0.0,0.0,9.87
6343,0.0,0.0,0.0,9.87
6344,0.0,0.0,0.0,8.68
6345,0.0,0.0,0.0,8.68
6346,0.0,0.0,0.0,8.68
6347,0.0,0.0,0.0,8.68
6348,0.0,0.0,0.0,7.9
6349,0.0,0.0,0.0,7.9
6350,0.0,0.0,0.0,7.9
6351,0.0,0.0,0.0,7.9
6352,0.0,0.0,0.0,7.38
6353,0.0,0.0,0.0,7.38
6354,0.0,0.0,0.0,7.38
6355,0.0,0.0,0.0,7.38
6356,0.0,0.0,0.0,7.38
6357,0.0,0.0,0.0,7.38
6358,0.0,0.0,0.0,7.38
6359,0.0,0.0,0.0,7.38
6360,0.0,37.45,0.56,7.65
6361,0.0,37.45,0.56,7.65
6362,0.0,37.45,0.56,7.65
6363,0.0,37.45,0.56,7.65
6364,105.27,134.3,2.65,10.53
6365,105.27,134.3,2.65,10.53
6366,105.27,134.3,2.65,10.53
6367,105.27,134.3,2.65,10.53
6368,389.4,164.27,5.48,12.81
6369,389.4,164.27,5.48,12.81
6370,389.4,164.27,5.48,12.81
6371,389.4,164.27,5.48,12.81
6372,329.97,267.0,6.38,14.44
6373,329.97,267.0,6.38,14.44
6374,329.97,267.0,6.38,14.44
6375,329.97,267.0,6.38,14.44
6376,480.94,279.61,7.88,15.93
6377,480.94,279.61,7.88,15.93
6378,480.94,279.61,7.88,15.93
6379,480.94,279.61,7.88,15.93
6380,225.85,349.22,6.71,16.65
6381,225.85,349.22,6.71,16.65
6382,225.85,349.22,6.71,16.65
6383,225.85,349.22,6.71,16.65
6384,148.04,334.6,5.91,16.76
6385,148.04,334.6,5.91,16.76
6386,148.04,334.6,5.91,16.76
6387,148.04,334.6,5.91,16.76
6388,59.07,274.29,4.38,17.0
6389,59.07,274.29,4.38,17.0
6390,59.07,274.29,4.38,17.0
6391,59.07,274.29,4.38,17.0
6392,114.29,234.2,4.19,16.74
6393,114.29,234.2,4.19,16.74
6394,114.29,234.2,4.19,16.74
6395,114.29,234.2,4.19,16.74
6396,223.7,137.36,3.63,16.18
6397,223.7,137.36,3.63,16.18
6398,223.7,137.36,3.63,16.18
6399,223.7,137.36,3.63,16.18
6400,75.28,63.14,1.37,15.29
6401,75.28,63.14,1.37,15.29
6402,75.28,63.14,1.37,15.29
6403,75.28,63.14,1.37,15.29
6404,0.0,0.0,0.0,14.11
6405,0.0,0.0,0.0,14.11
6406,0.0,0.0,0.0,14.11
6407,0.0,0.0,0.0,14.11
6408,0.0,0.0,0.0,13.25
6409,0.0,0.0,0.0,13.25
6410,0.0,0.0,0.0,13.25
6411,0.0,0.0,0.0,13.25
6412,0.0,0.0,0.0,13.04
6413,0.0,0.0,0.0,13.04
6414,0.0,0.0,0.0,13.04
6415,0.0,0.0,0.0,13.04
6416,0.0,0.0,0.0,11.18
6417,0.0,0.0,0.0,11.18
6418,0.0,0.0,0.0,11.18
6419,0.0,0.0,0.0,11.18
6420,0.0,0.0,0.0,11.84
6421,0.0,0.0,0.0,11.84
6422,0.0,0.0,0.0,11.84
6423,0.0,0.0,0.0,11.84
6424,0.0,0.0,0.0,10.98
6425,0.0,0.0,0.0,10.98
6426,0.0,0.0,0.0,10.98
6427,0.0,0.0,0.0,10.98
6428,0.0,0.0,0.0,10.65
6429,0.0,0.0,0.0,10.65
6430,0.0,0.0,0.0,10.65
6431,0.0,0.0,0.0,10.65
6432,0.0,0.0,0.0,10.38
6433,0.0,0.0,0.0,10.38
6434,0.0,0.0,0.0,10.38
6435,0.0,0.0,0.0,10.38
6436,0.0,0.0,0.0,9.68
6437,0.0,0.0,0.0,9.68
6438,0.0,0.0,0.0,9.68
6439,0.0,0.0,0.0,9.68
6440,0.0,0.0,0.0,8.3
6441,0.0,0.0,0.0,8.3
6442,0.0,0.0,0.0,8.3
6443,0.0,0.0,0.0,8.3
6444,0.0,0.0,0.0,8.4
6445,0.0,0.0,0.0,8.4
6446,0.0,0.0,0.0,8.4
6447,0.0,0.0,0.0,8.4
6448,0.0,0.0,0.0,8.69
6449,0.0,0.0,0.0,8.69
6450,0.0,0.0,0.0,8.69
6451,0.0,0.0,0.0,8.69
6452,0.0,0.0,0.0,9.05
6453,0.0,0.0,0.0,9.05
6454,0.0,0.0,0.0,9.05
6455,0.0,0.0,0.0,9.05
6456,0.0,40.12,0.6,9.41
6457,0.0,40.12,0.6,9.41
6458,0.0,40.12,0.6,9.41
6459,0.0,40.12,0.6,9.41
6460,28.22,125.19,2.0,9.25
6461,28.22,125.19,2.0,9.25
6462,28.22,125.19,2.0,9.25
6463,28.22,125.19,2.0,9.25
6464,96.94,222.45,3.9,10.27
6465,96.94,222.45,3.9,10.27
6466,96.94,222.45,3.9,10.27
6467,96.94,222.45,3.9,10.27
6468,633.42,167.35,7.86,11.93
6469,633.42,167.35,7.86,11.93
6470,633.42,167.35,7.86,11.93
6471,633.42,167.35,7.86,11.93
6472,762.01,173.82,9.2,13.66
6473,762.01,173.82,9.2,13.66
6474,762.01,173.82,9.2,13.66
6475,762.01,173.82,9.2,13.66
6476,809.99,176.7,9.71,14.81
6477,809.99,176.7,9.71,14.81
6478,809.99,176.7,9.71,14.81
6479,809.99,176.7,9.71,14.81
6480,736.27,196.59,9.23,15.44
6481,736.27,196.59,9.23,15.44
6482,736.27,196.59,9.23,15.44
6483,736.27,196.59,9.23,15.44
6484,664.11,171.29,8.21,15.69
6485,664.11,171.29,8.21,15.69
6486,664.11,171.29,8.21,15.69
6487,664.11,171.29,8.21,15.69
6488,533.3,137.05,6.51,15.54
6489,533.3,137.05,6.51,15.54
6490,533.3,137.05,6.51,15.54
6491,533.3,137.05,6.51,15.54
6492,258.02,133.33,3.89,15.0
6493,258.02,133.33,3.89,15.0
6494,258.02,133.33,3.89,15.0
6495,258.02,133.33,3.89,15.0
6496,26.18,64.42,1.09,14.06
6497,26.18,64.42,1.09,14.06
6498,26.18,64.42,1.09,14.06
6499,26.18,64.42,1.09,14.06
6500,0.0,0.0,0.0,12.69
6501,0.0,0.0,0.0,12.69
6502,0.0,0.0,0.0,12.69
6503,0.0,0.0,0.0,12.69
6504,0.0,0.0,0.0,10.92
6505,0.0,0.0,0.0,10.92
6506,0.0,0.0,0.0,10.92
6507,0.0,0.0,0.0,10.92
6508,0.0,0.0,0.0,11.36
6509,0.0,0.0,0.0,11.36
6510,0.0,0.0,0.0,11.36
6511,0.0,0.0,0.0,11.36
6512,0.0,0.0,0.0,10.77
6513,0.0,0.0,0.0,10.77
6514,0.0,0.0,0.0,10.77
6515,0.0,0.0,0.0,10.77
6516,0.0,0.0,0.0,10.31
6517,0.0,0.0,0.0,10.31
6518,0.0,0.0,0.0,10.31
6519,0.0,0.0,0.0,10.31
6520,0.0,0.0,0.0,10.18
6521,0.0,0.0,0.0,10.18
6522,0.0,0.0,0.0,10.18
6523,0.0,0.0,0.0,10.18
6524,0.0,0.0,0.0,10.05
6525,0.0,0.0,0.0,10.05
6526,0.0,0.0,0.0,10.05
6527,0.0,0.0,0.0,10.05
6528,0.0,0.0,0.0,9.92
6529,0.0,0.0,0.0,9.92
6530,0.0,0.0,0.0,9.92
6531,0.0,0.0,0.0,9.92
6532,0.0,0.0,0.0,8.69
6533,0.0,0.0,0.0,8.69
6534,0.0,0.0,0.0,8.69
6535,0.0,0.0,0.0,8.69
6536,0.0,0.0,0.0,8.32
6537,0.0,0.0,0.0,8.32
6538,0.0,0.0,0.0,8.32
6539,0.0,0.0,0.0,8.32
6540,0.0,0.0,0.0,8.03
6541,0.0,0.0,0.0,8.03
6542,0.0,0.0,0.0,8.03
6543,0.0,0.0,0.0,8.03
6544,0.0,0.0,0.0,7.7
6545,0.0,0.0,0.0,7.7
6546,0.0,0.0,0.0,7.7
6547,0.0,0.0,0.0,7.7
6548,0.0,0.0,0.0,7.34
6549,0.0,0.0,0.0,7.34
6550,0.0,0.0,0.0,7.34
6551,0.0,0.0,0.0,7.34
6552,0.0,41.91,0.63,6.74
6553,0.0,41.91,0.63,6.74
6554,0.0,41.91,0.63,6.74
6555,0.0,41.91,0.63,6.74
6556,54.29,136.51,2.34,7.79
6557,54.29,136.51,2.34,7.79
6558,54.29,136.51,2.34,7.79
6559,54.29,136.51,2.34,7.79
6560,145.68,225.09,4.31,9.17
6561,145.68,225.09,4.31,9.17
6562,145.68,225.09,4.31,9.17
6563,145.68,225.09,4.31,9.17
6564,0.0,140.82,2.02,10.14
6565,0.0,140.82,2.02,10.14
6566,0.0,140.82,2.02,10.14
6567,0.0,140.82,2.02,10.14
6568,0.0,109.11,1.57,11.02
6569,0.0,109.11,1.57,11.02
6570,0.0,109.11,1.57,11.02
6571,0.0,109.11,1.57,11.02
6572,0.0,161.34,2.32,11.3
6573,0.0,161.34,2.32,11.3
6574,0.0,161.34,2.32,11.3
6575,0.0,161.34,2.32,11.3
6576,0.0,129.63,1.86,11.67
6577,0.0,129.63,1.86,11.67
6578,0.0,129.63,1.86,11.67
6579,0.0,129.63,1.86,11.67
6580,0.0,82.07,1.18,11.59
6581,0.0,82.07,1.18,11.59
6582,0.0,82.07,1.18,11.59
6583,0.0,82.07,1.18,11.59
6584,0.0,97.92,1.41,11.57
6585,0.0,97.92,1.41,11.57
6586,0.0,97.92,1.41,11.57
6587,0.0,97.92,1.41,11.57
6588,1.45,97.13,1.41,11.59
6589,1.45,97.13,1.41,11.59
6590,1.45,97.13,1.41,11.59
6591,1.45,97.13,1.41,11.59
6592,1.6,42.12,0.62,11.21
6593,1.6,42.12,0.62,11.21
6594,1.6,42.12,0.62,11.21
6595,1.6,42.12,0.62,11.21
6596,0.0,0.0,0.0,10.74
6597,0.0,0.0,0.0,10.74
6598,0.0,0.0,0.0,10.74
6599,0.0,0.0,0.0,10.74
6600,0.0,0.0,0.0,10.34
6601,0.0,0.0,0.0,10.34
6602,0.0,0.0,0.0,10.34
6603,0.0,0.0,0.0,10.34
6604,0.0,0.0,0.0,9.9
6605,0.0,0.0,0.0,9.9
6606,0.0,0.0,0.0,9.9
6607,0.0,0.0,0.0,9.9
6608,0.0,0.0,0.0,9.94
6609,0.0,0.0,0.0,9.94
6610,0.0,0.0,0.0,9.94
6611,0.0,0.0,0.0,9.94
6612,0.0,0.0,0.0,9.77
6613,0.0,0.0,0.0,9.77
6614,0.0,0.0,0.0,9.77
6615,0.0,0.0,0.0,9.77
6616,0.0,0.0,0.0,9.74
6617,0.0,0.0,0.0,9.74
6618,0.0,0.0,0.0,9.74
6619,0.0,0.0,0.0,9.74
6620,0.0,0.0,0.0,9.59
6621,0.0,0.0,0.0,9.59
6622,0.0,0.0,0.0,9.59
6623,0.0,0.0,0.0,9.59
6624,0.0,0.0,0.0,9.31
6625,0.0,0.0,0.0,9.31
6626,0.0,0.0,0.0,9.31
6627,0.0,0.0,0.0,9.31
6628,0.0,0.0,0.0,10.07
6629,0.0,0.0,0.0,10.07
6630,0.0,0.0,0.0,10.07
6631,0.0,0.0,0.0,10.07
6632,0.0,0.0,0.0,9.86
6633,0.0,0.0,0.0,9.86
6634,0.0,0.0,0.0,9.86
6635,0.0,0.0,0.0,9.86
6636,0.0,0.0,0.0,9.14
6637,0.0,0.0,0.0,9.14
6638,0.0,0.0,0.0,9.14
6639,0.0,0.0,0.0,9.14
6640,0.0,0.0,0.0,8.91
6641,0.0,0.0,0.0,8.91
6642,0.0,0.0,0.0,8.91
6643,0.0,0.0,0.0,8.91
6644,0.0,0.0,0.0,8.51
6645,0.0,0.0,0.0,8.51
6646,0.0,0.0,0.0,8.51
6647,0.0,0.0,0.0,8.51
6648,0.0,33.88,0.51,8.26
6649,0.0,33.88,0.51,8.26
6650,0.0,33.88,0.51,8.26
6651,0.0,33.88,0.51,8.26
6652,34.8,132.58,2.16,11.0
6653,34.8,132.58,2.16,11.0
6654,34.8,132.58,2.16,11.0
6655,34.8,132.58,2.16,11.0
6656,2.81,153.24,2.22,11.59
6657,2.81,153.24,2.22,11.59
6658,2.81,153.24,2.22,11.59
6659,2.81,153.24,2.22,11.59
6660,63.68,276.79,4.46,13.26
6661,63.68,276.79,4.46,13.26
6662,63.68,276.79,4.46,13.26
6663,63.68,276.79,4.46,13.26
6664,4.13,231.73,3.36,13.93
6665,4.13,231.73,3.36,13.93
6666,4.13,231.73,3.36,13.93
6667,4.13,231.73,3.36,13.93
6668,8.24,259.28,3.79,15.0
6669,8.24,259.28,3.79,15.0
6670,8.24,259.28,3.79,15.0
6671,8.24,259.28,3.79,15.0
6672,5.5,238.41,3.47,15.52
6673,5.5,238.41,3.47,15.52
6674,5.5,238.41,3.47,15.52
6675,5.5,238.41,3.47,15.52
6676,0.0,142.68,2.05,15.19
6677,0.0,142.68,2.05,15.19
6678,0.0,142.68,2.05,15.19
6679,0.0,142.68,2.05,15.19
6680,0.0,135.22,1.94,15.42
6681,0.0,135.22,1.94,15.42
6682,0.0,135.22,1.94,15.42
6683,0.0,135.22,1.94,15.42
6684,10.05,128.06,1.92,15.47
6685,10.05,128.06,1.92,15.47
6686,10.05,128.06,1.92,15.47
6687,10.05,128.06,1.92,15.47
6688,18.81,65.06,1.06,14.7
6689,18.81,65.06,1.06,14.7
6690,18.81,65.06,1.06,14.7
6691,18.81,65.06,1.06,14.7
6692,0.0,0.0,0.0,13.33
6693,0.0,0.0,0.0,13.33
6694,0.0,0.0,0.0,13.33
6695,0.0,0.0,0.0,13.33
6696,0.0,0.0,0.0,11.82
6697,0.0,0.0,0.0,11.82
6698,0.0,0.0,0.0,11.82
6699,0.0,0.0,0.0,11.82
6700,0.0,0.0,0.0,10.71
6701,0.0,0.0,0.0,10.71
6702,0.0,0.0,0.0,10.71
6703,0.0,0.0,0.0,10.71
6704,0.0,0.0,0.0,9.0
6705,0.0,0.0,0.0,9.0
6706,0.0,0.0,0.0,9.0
6707,0.0,0.0,0.0,9.0
6708,0.0,0.0,0.0,6.8
6709,0.0,0.0,0.0,6.8
6710,0.0,0.0,0.0,6.8
6711,0.0,0.0,0.0,6.8
6712,0.0,0.0,0.0,5.86
6713,0.0,0.0,0.0,5.86
6714,0.0,0.0,0.0,5.86
6715,0.0,0.0,0.0,5.86
6716,0.0,0.0,0.0,4.98
6717,0.0,0.0,0.0,4.98
6718,0.0,0.0,0.0,4.98
6719,0.0,0.0,0.0,4.98
6720,0.0,0.0,0.0,5.86
6721,0.0,0.0,0.0,5.86
6722,0.0,0.0,0.0,5.86
6723,0.0,0.0,0.0,5.86
6724,0.0,0.0,0.0,5.87
6725,0.0,0.0,0.0,5.87
6726,0.0,0.0,0.0,5.87
6727,0.0,0.0,0.0,5.87
6728,0.0,0.0,0.0,5.66
6729,0.0,0.0,0.0,5.66
6730,0.0,0.0,0.0,5.66
6731,0.0,0.0,0.0,5.66
6732,0.0,0.0,0.0,6.59
6733,0.0,0.0,0.0,6.59
6734,0.0,0.0,0.0,6.59
6735,0.0,0.0,0.0,6.59
6736,0.0,0.0,0.0,6.5
6737,0.0,0.0,0.0,6.5
6738,0.0,0.0,0.0,6.5
6739,0.0,0.0,0.0,6.5
6740,0.0,0.0,0.0,6.25
6741,0.0,0.0,0.0,6.25
6742,0.0,0.0,0.0,6.25
6743,0.0,0.0,0.0,6.25
6744,0.0,32.99,0.5,6.11
6745,0.0,32.99,0.5,6.11
6746,0.0,32.99,0.5,6.11
6747,0.0,32.99,0.5,6.11
6748,173.41,142.97,3.36,6.77
6749,173.41,142.97,3.36,6.77
6750,173.41,142.97,3.36,6.77
6751,173.41,142.97,3.36,6.77
6752,515.3,135.93,6.43,8.07
6753,515.3,135.93,6.43,8.07
6754,515.3,135.93,6.43,8.07
6755,515.3,135.93,6.43,8.07
6756,777.44,108.58,8.71,9.34
6757,777.44,108.58,8.71,9.34
6758,777.44,108.58,8.71,9.34
6759,777.44,108.58,8.71,9.34
6760,744.42,201.72,9.49,10.13
6761,744.42,201.72,9.49,10.13
6762,744.42,201.72,9.49,10.13
6763,744.42,201.72,9.49,10.13
6764,788.16,208.27,9.99,10.74
6765,788.16,208.27,9.99,10.74
6766,788.16,208.27,9.99,10.74
6767,788.16,208.27,9.99,10.74
6768,624.99,265.3,9.12,11.19
6769,624.99,265.3,9.12,11.19
6770,624.99,265.3,9.12,11.19
6771,624.99,265.3,9.12,11.19
6772,0.0,97.92,1.41,11.65
6773,0.0,97.92,1.41,11.65
6774,0.0,97.92,1.41,11.65
6775,0.0,97.92,1.41,11.65
6776,608.07,112.44,7.06,11.85
6777,608.07,112.44,7.06,11.85
6778,608.07,112.44,7.06,11.85
6779,608.07,112.44,7.06,11.85
6780,369.6,99.06,4.56,11.72
6781,369.6,99.06,4.56,11.72
6782,369.6,99.06,4.56,11.72
6783,369.6,99.06,4.56,11.72
6784,150.43,54.82,1.92,11.17
6785,150.43,54.82,1.92,11.17
6786,150.43,54.82,1.92,11.17
6787,150.43,54.82,1.92,11.17
6788,0.0,0.0,0.0,10.03
6789,0.0,0.0,0.0,10.03
6790,0.0,0.0,0.0,10.03
6791,0.0,0.0,0.0,10.03
6792,0.0,0.0,0.0,8.23
6793,0.0,0.0,0.0,8.23
6794,0.0,0.0,0.0,8.23
6795,0.0,0.0,0.0,8.23
6796,0.0,0.0,0.0,7.82
6797,0.0,0.0,0.0,7.82
6798,0.0,0.0,0.0,7.82
6799,0.0,0.0,0.0,7.82
6800,0.0,0.0,0.0,8.23
6801,0.0,0.0,0.0,8.23
6802,0.0,0.0,0.0,8.23
6803,0.0,0.0,0.0,8.23
6804,0.0,0.0,0.0,6.34
6805,0.0,0.0,0.0,6.34
6806,0.0,0.0,0.0,6.34
6807,0.0,0.0,0.0,6.34
6808,0.0,0.0,0.0,4.62
6809,0.0,0.0,0.0,4.62
6810,0.0,0.0,0.0,4.62
6811,0.0,0.0,0.0,4.62
6812,0.0,0.0,0.0,3.11
6813,0.0,0.0,0.0,3.11
6814,0.0,0.0,0.0,3.11
6815,0.0,0.0,0.0,3.11
6816,0.0,0.0,0.0,1.91
6817,0.0,0.0,0.0,1.91
6818,0.0,0.0,0.0,1.91
6819,0.0,0.0,0.0,1.91
6820,0.0,0.0,0.0,0.25
6821,0.0,0.0,0.0,0.25
6822,0.0,0.0,0.0,0.25
6823,0.0,0.0,0.0,0.25
6824,0.0,0.0,0.0,-0.37
6825,0.0,0.0,0.0,-0.37
6826,0.0,0.0,0.0,-0.37
6827,0.0,0.0,0.0,-0.37
6828,0.0,0.0,0.0,-0.84
6829,0.0,0.0,0.0,-0.84
6830,0.0,0.0,0.0,-0.84
